Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,Unnamed: 21
68.347,1236,,,,-0.125,-0.02734375,-0.92578125,0.0148174856471465,,22.20600128173828,0.244140625,892,0,5.421387031674385,1.3841000986089391,25.530368714175022,0.3993727526374005,0.1019613362922785,0.1171875,,
68.35300000000005,1236,,,,0.0,-0.01171875,-0.94921875,,0.5342458418609302,22.200000762939453,0.2392578125,892,0,5.311523620039225,,26.05793143187224,,0.1005824091312211,0.1171875,,
68.35800000000006,1236,,,,0.125,-0.109375,-1.16015625,0.0291213827385513,,22.20400047302246,0.25390625,892,0,5.637734495103359,2.720770255055865,48.25999268711542,0.1963583073095455,0.0947625047481303,0.1171875,,
68.36400000000006,1236,,,,-0.0625,0.01171875,-1.0390625,,,22.200000762939453,0.2294921875,892,0,5.094726737588644,,53.41082620844089,,,0.1171875,,
68.36900000000006,1236,,,,-0.1875,-0.06640625,-0.88671875,,0.4836753830187558,22.200000762939453,0.2294921875,892,0,5.094726737588644,,53.41392692883512,,0.0949364721468224,0.1171875,,
68.37400000000005,1236,,,,,,,0.0128197919598875,,22.200000762939453,0.2490234375,892,0,5.528320502489805,1.1980035777429283,21.67029891272368,0.4037345063109189,0.0874904743313853,,,
68.38,1236,,,,0.0625,0.0,-0.96875,,0.4836753830187558,22.200000762939453,0.2392578125,892,0,5.311523620039225,,22.555237061898524,,0.0910615141000133,0.1171875,,
68.385,1236,,,,-0.0625,-0.03125,-1.0546875,0.0073867046734396,,22.20400047302246,0.2490234375,892,0,5.529316524043679,0.6901983449034513,12.48252549663585,0.7007773730411002,0.0874747142645102,0.1171875,,
68.39100000000006,1236,,,,0.0,-0.03125,-1.02734375,,0.546410261624921,22.20400047302246,0.2197265625,892,0,4.878808697685599,,14.145619377118212,,0.1119966564551149,0.1171875,,
68.39699500000005,1236,,,,-0.1875,-0.01171875,-0.96484375,0.0059262972743733,,22.20800018310547,0.234375,892,0,5.205000042915344,0.5536685582797347,10.637244067525934,0.0,0.1049779552583584,0.1171875,,
68.40300000000006,1236,,,,0.0625,-0.00390625,-1.0078125,,0.5531372287382234,22.20199966430664,0.263671875,892,0,5.854042880237103,,9.457686771650271,,0.0944880726114223,0.1171875,,
68.409995,1236,,,,-0.03125,0.01953125,-1.078125,,,22.200000762939453,0.2587890625,892,0,5.745117384940386,,9.636886395168592,,,0.1171875,,
68.41800000000006,1236,,,,-0.0625,-0.01953125,-0.9921875,0.0159220080987354,0.546410261624921,22.20400047302246,0.2392578125,892,0,5.312480581924319,1.4874692860565966,27.99952419812509,0.3673422145565772,0.1028540722546974,0.115234375,,
68.42599500000006,1236,,,,0.03125,-0.021484375,-1.0390625,0.0302686910226191,0.4983973398002642,22.20133399963379,0.2392578125,892,0,5.311842607334256,2.827763744115399,53.235081555522775,0.1762514074372137,0.0938275804919574,0.115234375,,
68.43200000000006,1236,,,,-0.0625,0.05078125,-0.9609375,0.0203379394920149,,22.200000762939453,0.234375,892,0,5.203125178813934,1.9001889314937976,36.52014637723843,0.2622883080412739,0.0957880740270552,0.115234375,,
68.438,1236,,,,0.0,-0.091796875,-1.0078125,,,22.20400047302246,0.2490234375,892,0,5.529316524043679,,34.36698310859773,,,0.115234375,,
68.443,1236,,,,-0.0625,0.0,-1.01953125,,0.4983973398002642,22.20400047302246,0.2392578125,892,0,5.312480581924319,,35.770289983087345,,0.0938163127590636,0.115234375,,
68.44799499999999,1236,,,,,,,0.0203379394920149,,22.20400047302246,0.21484375,892,0,4.770390726625919,1.9003062480632935,39.835442356047295,0.2622721155120172,0.1044772573907754,,,
68.45400000000006,1236,,,,-0.1875,-0.06640625,-0.9453125,,0.526422787454406,22.20400047302246,0.2294921875,891,0,5.095644639804959,,37.254753650761984,,0.1033083789521388,0.1171875,,
68.46,1236,,,,-0.125,0.0390625,-1.056640625,0.0057218232573202,,22.200000762939453,0.2490234375,891,0,5.528320502489805,0.5338175757909175,9.656053326692987,0.0,0.0952229139423663,0.1171875,,
68.46599500000005,1236,,,,0.0,-0.015625,-1.05078125,,0.5420903881751645,22.20199966430664,0.224609375,891,0,4.986777268350124,,10.701824608940118,,0.1087055545102609,0.1171875,,
68.472,1236,,,,-0.125,0.08984375,-1.1171875,0.0220209782360917,,22.200000762939453,0.2392578125,891,0,5.311523620039225,2.053710432549484,38.66518497256193,0.2639565829649175,0.1020593010506392,0.1171875,,
68.476995,1236,,,,-0.0625,-0.015625,-1.01953125,,0.5420903881751645,22.20400047302246,0.2392578125,891,0,5.312480581924319,,38.688528310319775,,0.1020409166331117,0.1171875,,
68.48300000000006,1236,,,,-0.0625,-0.017578125,-0.994140625,,,22.20400047302246,0.2587890625,892,0,5.746152466163039,,35.787466758178496,,,0.1171875,,
68.49000000000005,1236,,,,0.0,-0.0234375,-1.078125,0.0233750035625044,0.5127754260584091,22.20199966430664,0.263671875,892,0,5.854042880237103,2.18330423136268,37.29566516728778,0.2348621042786911,0.0875933840166268,0.115234375,,
68.496,1236,,,,-0.0625,0.09765625,-1.05859375,0.0276922189624099,,22.20400047302246,0.2392578125,892,0,5.312480581924319,2.5868104349347973,48.6930802860043,0.1982269048915963,0.0965227859473264,0.115234375,,
68.50100000000006,1236,,,,-0.1875,-0.0234375,-0.89453125,,0.4801077263388574,22.20400047302246,0.2685546875,891,0,5.962988408282399,,43.346831570020086,,0.0805146167435112,0.1171875,,
68.50700000000006,1236,,,,0.0,-0.083984375,-0.94921875,,,22.200000762939453,0.2392578125,891,0,5.311523620039225,,48.63982996101154,,,0.1171875,,
68.51200000000006,1236,,,,,,,0.018779627156787,0.4801077263388574,22.20800018310547,0.244140625,891,0,5.421875044703484,1.7516586656675186,32.307248898675326,0.2740874896171046,0.0885501274707289,,,
68.51699500000005,1236,,,,-0.0625,-0.0234375,-1.12109375,,,22.20400047302246,0.2392578125,891,0,5.312480581924319,,32.96876121780518,,,0.1171875,,
68.52300000000005,1236,,,,-0.09375,0.080078125,-1.03515625,0.0072857801506199,,22.20400047302246,0.2294921875,891,0,5.095644639804959,0.6797423423356409,13.339673199064736,0.7063084001640602,0.094219232359428,0.1171875,,
68.529,1236,,,,0.0625,-0.0546875,-0.99609375,,0.5599501634823668,22.20400047302246,0.2587890625,891,0,5.746152466163039,,11.836638767854163,,0.0974478430183858,0.1171875,,
68.534,1236,,,,-0.0625,-0.05078125,-0.97265625,0.0121644474615866,,22.20400047302246,0.2587890625,892,0,5.746152466163039,1.1358851779643904,19.767752155084587,0.4929637029737886,0.0974478430183858,0.1171875,,
68.539,1236,,,,0.0625,0.03515625,-1.1015625,,0.5643774964706746,22.20400047302246,0.2490234375,892,0,5.529316524043679,,20.54622699894992,,0.1020700287307727,0.1171875,,
68.54599500000005,1236,,,,-0.0625,0.0078125,-1.171875,0.0124250780500538,,22.20199966430664,0.2392578125,892,0,5.312001872807741,1.1604965366105826,21.84668914653797,0.4863241540720406,0.1062457261846491,0.1171875,,
68.55200000000006,1236,,,,-0.0625,-0.0546875,-0.92578125,,0.5643774964706746,22.200000762939453,0.2294921875,892,0,5.094726737588644,,22.78118922991845,,0.1107767944268188,0.1171875,,
68.556,1236,,,,0.0,-0.0859375,-0.95703125,,,22.20199966430664,0.244140625,892,0,5.420410074293613,,21.4135296876964,,,0.1171875,,
68.56100000000006,1236,,,,0.0625,0.02734375,-1.046875,0.0306708524231443,,22.20800018310547,0.2392578125,892,0,5.313437543809414,2.8652312989007376,53.92424913771622,0.1969744979008156,0.1062170189858014,0.1171875,,
68.568,1236,,,,0.0,-0.08203125,-1.013671875,,0.4970433496145197,22.20400047302246,0.2294921875,892,0,5.095644639804959,,56.23002184151036,,0.0975427810903125,0.1171875,,
68.57200000000006,1236,,,,-0.25,0.06640625,-0.984375,0.0143903719102131,,22.20400047302246,0.2392578125,892,0,5.312480581924319,1.3443640260908627,25.30576828205363,0.3697237801429578,0.0935614430866263,0.1171875,,
68.57999500000005,1236,,,,0.0625,-0.11328125,-0.95703125,,0.4970433496145197,22.20400047302246,0.2490234375,892,0,5.529316524043679,,24.3134993028698,,0.0898923668871508,0.1171875,,
68.58600000000006,1236,,,,0.0625,0.046875,-1.06640625,0.0134173178673968,,22.20400047302246,0.2490234375,892,0,5.529316524043679,1.2534692892855752,22.669515912771303,0.3965341264147074,0.0898923668871508,0.1171875,,
68.59099500000005,1236,,,,0.0,-0.056640625,-1.05078125,,0.5472914298410405,22.20400047302246,0.2587890625,892,0,5.746152466163039,,21.81408423417472,,0.0952448500216165,0.1171875,,
68.59600000000006,1236,,,,-0.125,-0.0078125,-1.00390625,0.0055787926739504,,22.200000762939453,0.2392578125,891,0,5.311523620039225,0.5207860253569292,9.804833087668417,0.0,0.1030385006246096,0.1171875,,
68.601,1236,,,,,,,,0.5670854768421636,22.200000762939453,0.25390625,891,0,5.636718943715096,,9.235360911592135,,0.1006055974237388,,,
68.61000000000006,1236,,,,-0.0625,0.083984375,-1.072265625,,,22.200000762939453,0.2587890625,891,0,5.745117384940386,,9.0584099607231,,,0.1171875,,
68.61799500000005,1236,,,,-0.0625,-0.07421875,-1.0859375,0.0195188754571095,0.5670854768421636,22.20400047302246,0.25390625,891,0,5.637734495103359,1.8205863086020573,32.29287065900892,0.3114850826696603,0.1005874748686204,0.1171875,,
68.623,1236,,,,-0.03125,-0.052734375,-1.029296875,,0.5060054751296863,22.20133399963379,0.2392578125,891,0,5.311842607334256,,34.29643939494999,,0.0952598773222357,0.1171875,,
68.628,1236,,,,0.0,0.01171875,-0.984375,,,22.20400047302246,0.2490234375,0,0,5.529316524043679,,32.94752385141504,,,0.115234375,,
68.632995,1236,,,,0.0,-0.015625,-0.95703125,0.0186878698417723,,22.20400047302246,0.2587890625,892,0,5.746152466163039,1.7451226500338315,30.370280989065492,0.2899541044406687,0.0880598762579595,0.115234375,,
68.63900000000005,1236,,,,-0.0625,-0.125,-0.98828125,,0.5003316114941851,22.20600128173828,0.2490234375,892,0,5.529814772307873,,31.562550000609896,,0.0904789097095509,0.115234375,,
68.64400000000006,1236,,,,0.0,-0.03515625,-0.953125,,,22.20400047302246,0.2392578125,892,0,5.312480581924319,,32.85812238470115,,,0.115234375,,
68.65000000000006,1236,,,,-0.03125,0.021484375,-1.05078125,0.0220479196103437,,22.200000762939453,0.2490234375,892,0,5.528320502489805,2.0596010763506283,37.25545715779394,0.2429264663139106,0.0905033655825217,0.115234375,,
68.65500000000006,1236,,,,,,,,0.5003316114941851,22.20199966430664,0.2685546875,892,0,5.962451081722975,,34.544068055317155,,0.0839137469870199,,,
68.659995,1236,,,,-0.0625,-0.0234375,-1.00390625,0.0059359079678844,,22.200000762939453,0.2490234375,892,0,5.528320502489805,0.5545313657742799,10.030738368452662,0.9022602550093504,0.0905033655825217,0.115234375,,
68.666995,1236,,,,0.03125,-0.07421875,-1.068359375,,0.5639261664087596,22.20400047302246,0.2490234375,892,0,5.529316524043679,,10.029048659463715,,0.1019884038029986,0.115234375,,
68.67200000000005,1236,,,,-0.0625,0.04296875,-1.08203125,0.0195406524881403,,22.20400047302246,0.244140625,892,0,5.420898552983999,1.825515641117322,33.67551750461083,0.3089133577971449,0.1040281718790585,0.115234375,,
68.67700000000006,1236,,,,-0.125,0.00390625,-1.04296875,,0.5639261664087596,22.20400047302246,0.2392578125,892,0,5.312480581924319,,34.3628572247738,,0.1061511957949577,0.115234375,,
68.683,1236,,,,0.0,0.05078125,-1.0,0.0195406524881403,,22.20400047302246,0.2490234375,892,0,5.529316524043679,1.8255228610109795,33.01534381460848,0.3089121360531501,0.1019884038029986,0.115234375,,
68.69,1236,,,,-0.0625,-0.0078125,-1.0,,0.5310005637966851,22.200000762939453,0.25390625,892,0,5.636718943715096,,32.3862909119428,,0.0942038389884149,0.11328125,,
68.69399500000006,1236,,,,0.0,-0.001953125,-1.095703125,,,22.200000762939453,0.2392578125,891,0,5.311523620039225,,34.34308685736227,,,0.11328125,,
68.69999500000006,1236,,,,,,,0.0302467508817996,0.5024378184497879,22.200000762939453,0.2392578125,891,0,5.311523620039225,2.822255027100353,53.1345660678717,0.1780270789227731,0.094593915868923,,,
68.70600000000006,1236,,,,-0.09375,-0.064453125,-0.93359375,,,22.20400047302246,0.2294921875,891,0,5.095644639804959,,55.37309989313764,,,0.115234375,,
68.71100000000006,1236,,,,0.0625,0.01171875,-1.015625,0.0158844627839894,0.5024378184497879,22.20400047302246,0.2587890625,891,0,5.746152466163039,1.4816627528900954,25.785301758264477,0.3391040352939592,0.087438998774999,0.115234375,,
68.717,1236,,,,-0.125,-0.01171875,-1.07421875,,,22.198001861572266,0.234375,891,0,5.202656686306,,28.501611151620583,,,0.115234375,,
68.722,1236,,,,-0.1875,0.02734375,-1.0,0.0078476672981853,0.5665266872416976,22.200000762939453,0.2392578125,892,0,5.311523620039225,0.7328441715813354,13.79724960304184,0.7730520473666905,0.1066599205366075,0.115234375,,
68.72800000000005,1236,,,,-0.1875,0.08984375,-1.046875,,,22.200000762939453,0.2392578125,892,0,5.311523620039225,,13.80015049558584,,,0.115234375,,
68.73500000000006,1236,,,,0.0625,-0.12109375,-0.99609375,0.0080085885313992,,22.20600128173828,0.2587890625,892,0,5.746670253574848,0.7480967416746163,13.01791661369896,0.7572906760341267,0.0985834687294397,0.115234375,,
68.73900000000006,1236,,,,-0.0625,0.109375,-1.0703125,,0.573253654355,22.20400047302246,0.2490234375,892,0,5.529316524043679,,13.530394944577775,,0.1036753189769954,0.1171875,,
68.74499500000006,1236,,,,0.0,-0.0078125,-1.1796875,0.0131318876380294,,22.20199966430664,0.244140625,892,0,5.420410074293613,1.2267748113484545,22.632509248081707,0.4672851521339008,0.1057583552716177,0.1171875,,
68.753,1236,,,,-0.03125,0.001953125,-1.033203125,,0.573253654355,22.20800018310547,0.2490234375,892,0,5.530312545597553,,22.18305959677417,,0.1036566468221299,0.1171875,,
68.75900000000006,1236,,,,-0.0625,-0.01171875,-0.9921875,0.028919143504769,,22.200000762939453,0.244140625,892,0,5.419922061264515,2.701667452172438,49.84697974682897,0.2121851280749009,0.1057678778172789,0.115234375,,
68.76499500000006,1236,,,,0.0,0.109375,-1.09765625,,0.4971723010607811,22.20400047302246,0.2392578125,892,0,5.312480581924319,,50.85049278498583,,0.0935857163887632,0.1171875,,
68.77100000000006,1236,,,,-0.0625,-0.068359375,-1.033203125,0.017462134232902,,22.20400047302246,0.2490234375,892,0,5.529316524043679,1.6309909881618805,29.497153600624586,0.3048283556864358,0.0899156882950862,0.1171875,,
68.777,1236,,,,0.0,-0.1171875,-0.9453125,,0.4971723010607811,22.20400047302246,0.2197265625,892,0,4.878808697685599,,33.42813009233616,,0.101904446734431,0.1171875,,
68.784,1236,,,,-0.1875,0.05859375,-0.9609375,0.017462134232902,,22.200000762939453,0.2392578125,892,0,5.311523620039225,1.63084761219459,30.703951047901896,0.3048551546712258,0.0936025774572587,0.1171875,,
68.789,1236,,,,-0.03125,0.005859375,-1.044921875,,0.5354708806004134,22.20600128173828,0.2587890625,891,0,5.746670253574848,,28.364054455058785,,0.0931793294155535,0.1171875,,
68.79500000000006,1236,,,,-0.0625,-0.0546875,-0.97265625,0.0051704695900371,,22.20400047302246,0.2392578125,891,0,5.312480581924319,0.4825096747307401,9.082568252060556,0.0,0.1007948871234183,0.115234375,,
68.80099500000006,1236,,,,0.0,0.03515625,-1.1171875,,0.5463672778095006,22.200000762939453,0.2294921875,891,0,5.094726737588644,,9.46958699450436,,0.1072417238354374,0.115234375,,
68.80900000000005,1236,,,,-0.125,0.09765625,-1.109375,0.0219567845472521,,22.20400047302246,0.3076171875,891,0,6.830332176759839,2.0486115654282746,29.99285411621213,0.2667012561238173,0.0799913186753217,0.1171875,,
68.81700000000006,1236,,,,-0.0625,0.03515625,-1.046875,,0.5463672778095006,22.20400047302246,0.3011067807674408,891,0,6.685775102590526,,30.659008108372426,,0.0817208580046015,0.1171875,,
68.82200000000006,1236,,,,-0.0625,-0.0078125,-1.001953125,0.0265624119120034,,22.20199966430664,0.2587890625,892,0,5.74563467875123,2.4801787883060267,43.16631541991936,0.2202935048011889,0.0950925891320764,0.1171875,,
68.82800000000006,1236,,,,-0.0625,-0.00390625,-1.12890625,,0.5057475722371635,22.20400047302246,0.2490234375,892,0,5.529316524043679,,44.85977644642848,,0.0914665619227929,0.1171875,,
68.83399500000006,1236,,,,-0.1875,0.09765625,-0.9609375,0.0281883892719989,,22.20199966430664,0.2587890625,892,0,5.74563467875123,2.632747147076257,45.82169410827325,0.1920988017397762,0.0880229253188585,0.1171875,,
68.83899500000005,1236,,,,0.0625,-0.125,-0.87890625,,0.4867702177290291,22.200000762939453,0.2783203125,892,0,6.178711149841547,,42.61812709930234,,0.0787818374939751,0.1171875,,
68.84500000000006,1236,,,,-0.0625,-0.05078125,-0.96875,,,22.20400047302246,0.2783203125,892,0,6.179824350401759,,42.61544949412428,,,0.1171875,,
68.851,1236,,,,0.125,-0.03125,-1.22265625,0.0239533451927305,0.4867702177290291,22.20199966430664,0.2392578125,892,0,5.312001872807741,2.2380195513653764,42.13137730281778,0.2175004313219959,0.0916359273555261,0.119140625,,
68.85700000000006,1236,,,,-0.125,0.08984375,-1.0,0.012098748308678,,22.200000762939453,0.2880859375,892,0,6.395508032292128,1.130495333185774,17.676396112360266,0.4305813597277702,0.0761112667314675,0.119140625,,
68.86299500000005,1236,,,,0.0625,-0.03515625,-1.0,,0.5534810992615873,22.20199966430664,0.25390625,892,0,5.637226477265358,,20.0556498984913,,0.0981832291985691,0.119140625,,
68.86900000000006,1236,,,,0.03125,-0.0078125,-1.138671875,,,22.20400047302246,0.2197265625,892,0,4.878808697685599,,23.174198926830528,,,0.1171875,,
68.87699500000005,1236,,,,-0.0625,-0.015625,-1.06640625,0.0149771641861321,0.5534810992615873,22.20600128173828,0.224609375,892,0,4.987676069140434,1.399640016106651,28.061967070525125,0.3954453237205907,0.1109697365244036,0.119140625,,
68.88200000000006,1236,,,,-0.1875,0.00390625,-0.9453125,0.0149771641861321,,22.20400047302246,0.244140625,892,0,5.420898552983999,1.39965117065491,25.81954185223509,0.3954421722111004,0.1021013571554326,0.119140625,,
68.88999500000006,1236,,,,0.0625,-0.00390625,-0.99609375,,0.5515468275676664,22.200000762939453,0.2587890625,892,0,5.745117384940386,,24.36254127669921,,0.0960027081454297,0.119140625,,
68.895,1236,,,,-0.0625,-0.017578125,-1.0703125,,,22.20199966430664,0.2783203125,892,0,6.179267484694719,,22.650896640189124,,,0.119140625,,
68.90000000000006,1236,,,,0.0,-0.01953125,-1.0625,0.0327749805075913,0.497623631122696,22.200000762939453,0.2197265625,892,0,4.877929855138063,3.0629193576172598,62.7913776658965,0.1624671018142028,0.1020153314829926,0.1171875,,
68.90599500000005,1236,,,,-0.1875,0.01171875,-0.921875,,,22.20400047302246,0.2490234375,892,0,5.529316524043679,,55.39420138760583,,,0.119140625,,
68.91199499999999,1236,,,,0.0,-0.09375,-0.87890625,0.0152546778495215,0.497623631122696,22.20400047302246,0.2392578125,893,0,5.312480581924319,1.426817501188722,26.857839368739704,0.3487647374020235,0.0936706729462423,0.119140625,,
68.91800000000006,1236,,,,0.0,0.02734375,-1.0859375,,,22.20199966430664,0.2392578125,894,0,5.312001872807741,,26.8714556083669,,,0.119140625,,
68.92300000000006,1236,,,,-0.15625,-0.037109375,-1.01953125,0.0104541161337156,,22.200000762939453,0.2587890625,894,0,5.745117384940386,0.9783894225327469,17.029929189913307,0.5086150970791392,0.0866167908817862,0.119140625,,
68.92900000000006,1236,,,,-0.125,0.0078125,-1.00390625,,0.5571132316646162,22.200000762939453,0.2294921875,894,0,5.094726737588644,,19.20607799239209,,0.1093509544985528,0.119140625,,
68.93499500000006,1236,,,,0.0625,-0.06640625,-1.10546875,0.0072102063800099,,22.20199966430664,0.263671875,893,0,5.854042880237103,0.6743288085984052,11.519027489103278,0.8261744486678215,0.0951672618499938,0.119140625,,
